"Link","Type","Title","Description","By","Country","Rating","Categories","Colors"
"https://www.awwwards.com/sites/wildebeest","Nominees","Wildebeest","Indicius",NA,"United States",NA,"Design Agencies,Technology,Web & Interactive,Clean,Colorful,Flat Design,Portfolio,SEO,Data Visualization,Wordpress,GSAP Animation,React,Webpack,Gatsby",""
"https://www.awwwards.com/sites/hope","Nominees","HOPE","Coats - Year in review 2020",NA,"United States",NA,"Music & Sound,Technology,Web & Interactive,Animation,Colorful,Scrolling,Responsive,Storytelling,3D",""
"https://www.awwwards.com/sites/creasenso-2","Nominees","Creasenso","Cosmic Collusion",NA,"France",NA,"Art & Illustration,Design Agencies,Portfolio,Typography,Gallery,UI design,HTML5,Vue.js",""
"https://www.awwwards.com/sites/the-a-z-of-ai","Nominees","The A-Z of AI","An A-Z guide offering a series of simple, bite-sized explainers to help anyone understand what AI is, how it works and how it’s changing the world around us.",NA,"France",NA,"",""
"https://www.awwwards.com/sites/lucky-beard-global","Nominees","Lucky Beard Global","REDNECK media",NA,"Africa",NA,"Design Agencies,Web & Interactive,Animation,Clean,Scrolling,Single page,Transitions,HTML5,GSAP Animation,PHP",""
"https://www.awwwards.com/sites/fortnight","Nominees","Fortnight","By Jaycie Mota",NA,"United Kingdom",NA,"Design Agencies,Web & Interactive,Experimental,Minimal,Portfolio,Retro,Single page,Responsive,UI design",""
"https://www.awwwards.com/sites/oncie","Nominees","Oncie","Metabase Q",NA,"France",NA,"Technology,Startups,Animation,Colorful,Graphic design,Illustration,3D,UI design,React,Webpack,Gatsby",""
"https://www.awwwards.com/sites/sretks-com","Nominees","SRETKS.com","Vita Architecture",NA,"Japan",NA,"Promotional,Web & Interactive,Animation,Colorful,Portfolio,Scrolling,3D,Interaction Design,Wordpress,WebGL,GLSL,Nuxt.js",""
"https://www.awwwards.com/sites/5g-ar-mobile-app-hackathon","Nominees","5G AR Mobile App Hackathon","Techgami",NA,"Germany",NA,"Events,Mobile & Apps,Technology,Graphic design,Responsive Design,UI design,CSS3,HTML5",""
"https://www.awwwards.com/sites/abro","Nominees","Abro","STRENGER Landingpage",NA,"Netherlands",NA,"Architecture,Real Estate,Clean",""
"https://www.awwwards.com/sites/svensk-exportkredit","Nominees","Svensk Exportkredit","Build Me",NA,"Sweden",NA,"Business & Corporate,Minimal,Parallax,Video,Filters and Effects,Content architecture,Project Page,Wordpress",""
"https://www.awwwards.com/sites/transcend","Nominees","Transcend","Orchestra Software",NA,"United States",NA,"Business & Corporate,Technology,Startups,Animation,Clean,Flat Design,Minimal,Portfolio,Responsive Design,CSS Framework,HTML5,Gatsby",""
"https://www.awwwards.com/sites/urban-barn","Nominees","Urban Barn","KOTA",NA,"United States",NA,"E-Commerce,Minimal,Gestures / Interaction",""
"https://www.awwwards.com/sites/premierlab-blood-tests","Nominees","PremierLAB - Blood Tests","CHANEL FACTORY 5",NA,"Russia",NA,"Other,Animation,Infinite Scroll,Scrolling,3D,Filters and Effects,WebGL",""
"https://www.awwwards.com/sites/smartpixel","Nominees","SmartPixel","Tec4med",NA,"Canada",NA,"Business & Corporate,Technology,Startups,Big Background Images,Clean,Scrolling,Typography,Video,3D,Wordpress,WebGL,BARBA.js",""
"https://www.awwwards.com/sites/designgapp-2","Nominees","DesignGapp","DesignGapp",NA,"United States",NA,"Technology,Web & Interactive,Clean,Colorful,Parallax,Scrolling,About Page,React,Firebase",""
"https://www.awwwards.com/sites/ecole-alain-ducasse-paris","Nominees","ECOLE ALAIN DUCASSE PARIS","Obeliu Craft Vodka",NA,"Switzerland",NA,"Business & Corporate,Culture & Education,Food & Drink,Clean,Graphic design,Minimal,Filters and Effects,CSS Framework,CSS3,GSAP Animation,Webpack,Vue.js",""
"https://www.awwwards.com/sites/roberto-bernardini","Nominees","Roberto Bernardini","novvum.io",NA,"Italy",NA,"Design Agencies,Illustration,Menu - Horizontal,Interaction Design,UI design,About Page",""
"https://www.awwwards.com/sites/khoa-le","Nominees","Khoa Lê","Khoa Lê is a Montreal-based filmmaker, stage director, video designer, and author of documentaries and essays. His work has been shown in over 20 countries.",NA,"Italy",NA,"",""
"https://www.awwwards.com/sites/davide-mascioli-portfolio","Nominees","Davide Mascioli - Portfolio","Dose Media",NA,"Italy",NA,"Art & Illustration,Design Agencies,Web & Interactive,Clean,Graphic design,Minimal,Portfolio,Vector,UI design",""
"https://www.awwwards.com/sites/sherri-hill-fashion-week","Nominees","Sherri Hill Fashion Week","The Araw Collection",NA,"United States",NA,"E-Commerce,Fashion,Animation,Responsive Design",""
"https://www.awwwards.com/sites/think-bear","Nominees","Think Bear","Juraj Molnár",NA,"Denmark",NA,"Promotional,Web & Interactive,Animation,Minimal,Portfolio,Single page,Typography,Copy design,CSS,HTML5,jQuery,GSAP Animation",""
"https://www.awwwards.com/sites/netguru-homepage-2020","Nominees","Netguru Homepage 2020","MASS",NA,"Poland",NA,"Design Agencies,Mobile & Apps,Web & Interactive,Fullscreen,Portfolio,Responsive Design,Scrolling,Interaction Design,UI design,GSAP Animation,Gatsby",""
"https://www.awwwards.com/sites/el-rayo","Nominees","El Rayo","Cook's Vanilla",NA,"Africa",NA,"E-Commerce,Food & Drink,Animation,Illustration,CSS3,HTML5,jQuery,Shopify",""
"https://www.awwwards.com/sites/poltronafrau-com","Nominees","poltronafrau.com","McBride Design",NA,"Italy",NA,"Architecture,Experimental,Colorful,Graphic design,Unusual Navigation,Illustration,Interaction Design,UI design",""
"https://www.awwwards.com/sites/will-rust-folio","Nominees","Will Rust Folio","Ricardo Seola - Portfolio",NA,"United States",NA,"Web & Interactive,Photography,Experimental,Photography,Portfolio,Video,Interaction Design,Photo & Video,UI design",""
"https://www.awwwards.com/sites/timid-magazine","Nominees","Timid Magazine","Narrator",NA,"United States",NA,"Magazine / Newspaper / Blog,Fashion,Photography,Clean,Flat Design,Graphic design,Minimal,Photography,Storytelling",""
"https://www.awwwards.com/sites/bds-content","Nominees","BDS content","Aliganza - fashion agency",NA,"Argentina",NA,"Business & Corporate,Clean,Minimal,Parallax,CSS3,HTML5",""
"https://www.awwwards.com/sites/ncsoft-website","Nominees","NCSOFT Website","O'Neill & Brennan",NA,"Korea",NA,"Business & Corporate,Games & Entertainment,Web & Interactive,Animation,Clean,Minimal,Parallax,3D,UI design,CSS3,HTML5,jQuery,WebGL,Three.js,Webpack",""
"https://www.awwwards.com/sites/mulberden","Nominees","MulberDen","Flip-Tech",NA,"Japan",NA,"Design Agencies,Animation,Typography,3D,Contact Page,404 pages",""
"https://www.awwwards.com/sites/joe-tech-reviews","Nominees","Joe Tech Reviews","Foothold Technology",NA,"United States",NA,"Magazine / Newspaper / Blog,Technology,Web & Interactive,Colorful,Flat Design,Minimal,Responsive Design,Typography,Interaction Design,Wordpress",""
"https://www.awwwards.com/sites/kishoregfx-1","Nominees","KISHOREGFX","Soljets Case",NA,"India",NA,"Design Agencies,Technology,Web & Interactive,Scrolling,Single page,Transitions,Filters and Effects,CSS3,HTML5,AngularJS",""
"https://www.awwwards.com/sites/kristian-bertel-photography","Nominees","Kristian Bertel | Photography","SCAPE",NA,"Denmark",NA,"Photography,Colorful,Photography,Portfolio,Gallery,Storytelling",""
"https://www.awwwards.com/sites/s-pri-noir-etat-desprit","Nominees","S.Pri Noir — Etat d'esprit","We Design Demand",NA,"France",NA,"Games & Entertainment,Music & Sound,Promotional,Animation,Storytelling,3D,Gestures / Interaction,WebGL,Three.js",""
"https://www.awwwards.com/sites/boldly","Nominees","Boldly","Granada",NA,"United Kingdom",NA,"Design Agencies,Web & Interactive,Photography,Big Background Images,Clean,Fullscreen,Graphic design,Minimal,Portfolio",""
"https://www.awwwards.com/sites/taiwandesignresearchinstitute","Nominees","TaiwanDesignResearchInstitute","SRAX Corporate Website",NA,"Taiwan",NA,"Culture & Education,Institutions,Web & Interactive,Animation,Clean,Graphic design,Responsive Design,Scrolling,Single page,Wordpress,CSS3,HTML5,SVG,Vue.js",""
"https://www.awwwards.com/sites/christie-tang-portfolio","Nominees","Christie Tang - Portfolio","Roman's Portfolio & Blog",NA,"United States",NA,"Web & Interactive,Animation,Horizontal Layout,Portfolio,Typography,Transitions,Wordpress,CSS3,HTML5,jQuery,SVG,GSAP Animation",""
"https://www.awwwards.com/sites/odessa-subway","Nominees","Odessa Subway","Buildonauts - Ready to Launch",NA,"Ukraine",NA,"Culture & Education,Promotional,Experimental,Graphic design,Responsive Design,Single page,Gallery,Responsive,Gestures / Interaction,CSS3,HTML5,SVG,Bootstrap,Webpack,Google Font API",""
"https://www.awwwards.com/sites/bega","Nominees","Bega","Artikon",NA,"United States",NA,"Architecture,Big Background Images,Clean,Flat Design,Minimal,Responsive Design,Menu - Horizontal,CSS3,HTML5,jQuery,AngularJS,Microsoft ASP.NET",""
"https://www.awwwards.com/sites/design-days-2020","Nominees","Design Days 2020","Artemas Digital",NA,"United States",NA,"Art & Illustration,Culture & Education,Events,Flat Design,Graphic design,Minimal,Single page,Illustration,UI design,CSS3,HTML5,jQuery UI",""
"https://www.awwwards.com/sites/horia-veselin-portfolio","Nominees","Horia Veselin • Portfolio","Jesus Sandrea Folio 2019",NA,"Spain",NA,"Art & Illustration,Promotional,Experimental,Clean,Minimal,Portfolio,Scrolling,Single page,Illustration,CSS3,HTML5,React",""
"https://www.awwwards.com/sites/memory-install-station","Nominees","Memory Install Station","Kubikfoto XMAS 2019",NA,"United States",NA,"Film & TV,Music & Sound,Web & Interactive,Animation,Fullscreen,Unusual Navigation,Sound-Audio,Storytelling,3D,WebGL,GSAP Animation,Three.js,Firebase",""
"https://www.awwwards.com/sites/john-mills-institute","Nominees","John Mills Institute","Transmission Private",NA,"United Kingdom",NA,"Magazine / Newspaper / Blog,Business & Corporate,Institutions,Clean,Minimal,Photography,Responsive Design,Transitions,Responsive,CSS,HTML5,PHP,Modernizr,Webpack",""
"https://www.awwwards.com/sites/beavertown-staycation","Nominees","Beavertown Staycation","Klimaschau",NA,"United Kingdom",NA,"Events,Promotional,Experimental,Big Background Images,Colorful,Unusual Navigation,Transitions,Illustration,Gestures / Interaction,CSS3,HTML5,jQuery",""
"https://www.awwwards.com/sites/dotcom-design","Nominees","Dotcom Design","brandù agency",NA,"United States",NA,"Design Agencies,Web & Interactive,Animation,Clean,Responsive Design,UI design,Microinteractions,Wordpress,CSS3,HTML5,jQuery,PHP",""
"https://www.awwwards.com/sites/find-a-way","Nominees","IOM - Find A Way","The Araw Collection",NA,"Spain",NA,"Magazine / Newspaper / Blog,Institutions,Web & Interactive,Animation,Big Background Images,Colorful,Storytelling,Interaction Design,Microinteractions,CSS,HTML5,GSAP Animation,Nuxt.js",""
"https://www.awwwards.com/sites/web-design-studio-magicmarinac","Nominees","Web design studio MagicMarinac","Artistsweb",NA,"Croatia",NA,"Business & Corporate,Design Agencies,Web & Interactive,Animation,Clean,Infinite Scroll,Portfolio,Transitions,Contact Page",""
"https://www.awwwards.com/sites/technima-shop","Nominees","Technima Shop","Gallery M",NA,"Greece",NA,"E-Commerce,Clean,Minimal,Microinteractions,Wordpress,CSS3,HTML5,PHP,WooCommerce",""
"https://www.awwwards.com/sites/world-environment-day","Nominees","World Environment Day","Skysong Innovations",NA,"Kenya",NA,"Institutions,Other,Graphic design,Data Visualization,UI design,Drupal",""
"https://www.awwwards.com/sites/vpntesting","Nominees","vpntesting","TechAviv Founder Partners",NA,"United Kingdom",NA,"Technology,Clean,Flat Design,Minimal",""
"https://www.awwwards.com/sites/intuitive-business-concepts","Nominees","Intuitive Business Concepts","Taleo Consulting",NA,"United States",NA,"Business & Corporate,Clean,Responsive",""
"https://www.awwwards.com/sites/iec-chesapeake","Nominees","IEC Chesapeake","Delta Coaching and Consulting",NA,"United States",NA,"Business & Corporate,Clean,Colorful,Responsive,Wordpress",""
"https://www.awwwards.com/sites/safari-riot","Nominees","Safari Riot","Sound+Music for the Wild.

Human, music, future, experiences.",NA,"United States",NA,"",""
"https://www.awwwards.com/sites/delassus","Nominees","Delassus","Delassus Group is a moroccan company specialised in the production of tomatoes, lemons, grapes, avocados and also flowers.",NA,"United States",NA,"",""
"https://www.awwwards.com/sites/aleksey-savrasov","Nominees","Aleksey Savrasov","Fields of Margraten",NA,"Russia",NA,"Art & Illustration,Culture & Education,Big Background Images,Scrolling,Gallery,Storytelling",""
"https://www.awwwards.com/sites/sempai","Nominees","SEMPAI","One page portfolio of Ernesto Aguirre — a.k.a SEMPAI, a designer with interest in motion, branding, photography and futuristic UI.",NA,"Russia",NA,"",""
"https://www.awwwards.com/sites/skookum","Nominees","Skookum","Blast Galaxy",NA,"United States",NA,"Design Agencies,Technology,Web & Interactive,Animation,Clean,Colorful,Retro,Transitions,Header Design,Wordpress,CSS,HTML5,GSAP Animation,PHP,Webpack",""
"https://www.awwwards.com/sites/tavrida","Nominees","Tavrida","Evraz - My work to the horizon",NA,"Russia",NA,"Business & Corporate,Animation,3D,CSS3,HTML5,WebGL,PHP,Three.js,BARBA.js",""
"https://www.awwwards.com/sites/surprise","Nominees","Surprise","LEELA Beta",NA,"France",NA,"Mobile & Apps,Animation,App Style,Clean,3D,WebGL,Three.js,React,Webpack",""
"https://www.awwwards.com/sites/oceanstart","Nominees","Oceanstart","Outloud - Creative Studio",NA,"Russia",NA,"Business & Corporate,Design Agencies,Web & Interactive,Animation,Clean,Portfolio,Transitions,Interaction Design,Vue.js,Nuxt.js",""
"https://www.awwwards.com/sites/elio-furniture","Nominees","ELIO Furniture","Cult",NA,"Ukraine",NA,"Architecture,Business & Corporate,Design Agencies,Clean,Minimal,Portfolio,Gallery,UI design,Project Page,Wordpress,CSS3,HTML5",""
"https://www.awwwards.com/sites/ertelecom","Nominees","Ertelecom","Encry",NA,"Russia",NA,"Business & Corporate,Navigation Menu,Illustration,3D",""
"https://www.awwwards.com/sites/stool","Nominees","Stool","Children's Hospital website",NA,"Russia",NA,"E-Commerce,Clean,Minimal,UI design,CSS3,HTML5,PHP,Nginx,Webpack,BARBA.js",""
"https://www.awwwards.com/sites/hikaru-utada-time-lyric-web","Nominees","Hikaru Utada“Time” Lyric Web","Emosens",NA,"Japan",NA,"Music & Sound,Minimal,CSS3,WebGL,Three.js",""
"https://www.awwwards.com/sites/edited-1","Nominees","EDITED","Software - Landing WordPress",NA,"United Kingdom",NA,"Business & Corporate,Technology,Startups,Animation,App Style,Colorful,Photography,UI design,Wordpress,CSS3,HTML5,jQuery,PHP",""
"https://www.awwwards.com/sites/forestis-hotel-dolomites","Nominees","FORESTIS Hotel Dolomites","<U+041C><U+0430><U+0441><U+0442><U+0435><U+0440><U+0441><U+043A><U+0430><U+044F> <U+0427><U+0435><U+0431><U+0443><U+0440><U+043A><U+043E><U+0432><U+0430>",NA,"Switzerland",NA,"Hotel / Restaurant,Clean,Minimal,Gallery,Storytelling,Content architecture,Photo & Video",""
"https://www.awwwards.com/sites/drommel-furniture","Nominees","Drommel Furniture","Blackwater",NA,"Ukraine",NA,"E-Commerce,Big Background Images,Clean,Minimal,UI design",""
"https://www.awwwards.com/sites/salonia","Nominees","SALONIA","World of the Future",NA,"Japan",NA,"Business & Corporate,E-Commerce,Fashion,Colorful,Scrolling,CSS3,GSAP Animation,tween.js",""
"https://www.awwwards.com/sites/six-senses-hotels-resorts-spas","Nominees","Six Senses Hotels Resorts Spas","Alps & Meters",NA,"Switzerland",NA,"Hotel / Restaurant,Responsive Design,Illustration,Gallery,Menu - Horizontal,Social Integration,Content architecture",""
"https://www.awwwards.com/sites/bladygros","Nominees","BladyGros","Minami Design Collective",NA,"Ukraine",NA,"Business & Corporate,Animation,Single page,Responsive,CSS3,HTML5,jQuery",""
"https://www.awwwards.com/sites/capoeira-group-cordao-de-ouro","Nominees","Capoeira group CORDÃO DE OURO","Lancehead Crossbows",NA,"Russia",NA,"Culture & Education,Sports,Animation,Clean,Video,Transitions,CSS3,jQuery,Webpack,tween.js",""
"https://www.awwwards.com/sites/stella-creates","Nominees","Stella Creates","Owlsome studio",NA,"Germany",NA,"Art & Illustration,Fashion,Experimental,Clean,Portfolio,Typography,Wordpress,jQuery,SVG",""
"https://www.awwwards.com/sites/wonderfour-1","Nominees","Wonderfour","Edifian Digital",NA,"Sweden",NA,"Design Agencies,Animation,Clean,Flat Design,Minimal,Responsive Design,UI design,Wordpress,HTML5,jQuery,SVG",""
"https://www.awwwards.com/sites/agima-1","Nominees","AGIMA","ClearMedia Outsourcing",NA,"Russia",NA,"Business & Corporate,Design Agencies,Web & Interactive,Animation,Clean,Graphic design,Minimal,About Page,404 pages",""
"https://www.awwwards.com/sites/favilla-studio","Nominees","Favilla Studio","And Objects",NA,"Denmark",NA,"Architecture,Culture & Education,Design Agencies,Clean,Flat Design,Graphic design",""
